str,ie,500000,absl-own,305.4295,0.8866
str,ie,500000,f14-value,330.2789,0.9587
str,ie,500000,f14-vector,344.6659,1.0005
str,ie,500000,emhash8,371.9621,1.0797
str,ie,500000,emilib,316.5278,0.9188
str,ie,500000,indivi-u,321.8297,0.9342
str,ie,500000,indivi-w,295.6444,0.8582
str,ie,500000,std,587.6346,1.7057
str,ie,500000,boost-node,328.2118,0.9527
str,ie,500000,absl-node,332.5505,0.9653
str,ie,500000,f14-node,337.2261,0.9788
